cnpj,razao_social,nome_fantasia,descricao_situacao_cadastral,data_inicio_atividade,natureza_juridica,porte,municipio,uf,codigo_municipio_ibge,cnae_fiscal,cnae_fiscal_descricao,capital_social,opcao_pelo_mei,opcao_pelo_simples,erro
00070928991415,,,,,,,,,,,,,,,True
05121459000167,FULL SERVICE EVENTOS & LOCACOES LTDA,,ATIVA,2002-05-29,Sociedade Empresária Limitada,MICRO EMPRESA,SAO PAULO,SP,3550308.0,9001999.0,"Artes cênicas, espetáculos e atividades complementares não especificadas anteriormente",210000.0,False,False,
01062929000108,ANDELIVROS-ASSOCIACAO DO NORDESTE DE DISTRIBUIDORAS E EDITORAS DE LIVROS,ANDELIVROS,ATIVA,1996-02-28,Associação Privada,DEMAIS,RECIFE,PE,2611606.0,9430800.0,Atividades de associações de defesa de direitos sociais,0.0,,,
00098908634487,,,,,,,,,,,,,,,True
16455124000100,MEIRA E LUNA CONTABILIDADE LTDA,ML CONTABIL,ATIVA,2012-07-13,Sociedade Empresária Limitada,EMPRESA DE PEQUENO PORTE,RECIFE,PE,2611606.0,6920601.0,Atividades de contabilidade,50000.0,False,True,
06052204000152,AGENCIA ESTADUAL DE MEIO AMBIENTE,,ATIVA,2003-02-01,Autarquia Estadual ou do Distrito Federal,DEMAIS,RECIFE,PE,2611606.0,8411600.0,Administração pública em geral,0.0,,,
00010889202419,,,,,,,,,,,,,,,True
13347016000117,FACEBOOK SERVICOS ONLINE DO BRASIL LTDA.,,ATIVA,2011-02-14,Sociedade Empresária Limitada,DEMAIS,SAO PAULO,SP,3550308.0,7312200.0,"Agenciamento de espaços para publicidade, exceto em veículos de comunicação",3631639.0,,,
00013128734429,,,,,,,,,,,,,,,True
01832560000175,IAP - INSTITUTO DE APERFEICOAMENTO PESSOAL LTDA,I A P,ATIVA,1997-05-06,Sociedade Empresária Limitada,EMPRESA DE PEQUENO PORTE,RECIFE,PE,2611606.0,8599604.0,Treinamento em desenvolvimento profissional e gerencial,20000.0,False,True,
07025717000137,FERROLHO FECHADO PRODUCOES ARTISTICAS LTDA,FERROLHO FECHADO,ATIVA,2004-09-23,Sociedade Empresária Limitada,DEMAIS,SIMOES FILHO,BA,2930709.0,9001903.0,Produção de espetáculos de dança,100000.0,False,False,
48795476000192,77 EVENTOS E TREINAMENTOS LTDA,77 EVENTOS E TREINAMENTOS,ATIVA,2022-12-02,Sociedade Empresária Limitada,MICRO EMPRESA,BRASILIA,DF,5300108.0,8230001.0,"Serviços de organização de feiras, congressos, exposições e festas",30000.0,False,True,
26627886000191,RAIMUNDO ROBERTO MORHY BARBOSA,BETO BARBOSA PRODUCOES,ATIVA,2016-11-29,Empresário (Individual),MICRO EMPRESA,FORTALEZA,CE,2304400.0,5920100.0,Atividades de gravação de som e de edição de música,20000.0,False,True,
04067191000160,EDITORA GLOBO S/A,EDITORA GLOBO,ATIVA,2000-09-05,Sociedade Anônima Fechada,DEMAIS,RIO DE JANEIRO,RJ,3304557.0,5822101.0,Edição integrada à impressão de jornais diários,226278130.0,,,
00714403000100,ELO CONSULTORIA EMPRESARIAL E PRODUCAO DE EVENTOS LTDA,,ATIVA,1995-07-24,Sociedade Empresária Limitada,DEMAIS,BRASILIA,DF,5300108.0,8599604.0,Treinamento em desenvolvimento profissional e gerencial,0.0,,,
47124345000110,RENATA LUCIA ARAUJO PHAELANTE DA CAMARA LIMA 92191649491,,ATIVA,2022-07-12,Empresário (Individual),MICRO EMPRESA,RECIFE,PE,2611606.0,8230001.0,"Serviços de organização de feiras, congressos, exposições e festas",1000.0,True,True,
21876204000160,ASSOCIACAO BRASILEIRA DE ADMINISTRACAO PUBLICA,SBAP,ATIVA,2014-06-04,Associação Privada,DEMAIS,BRASILIA,DF,5300108.0,9499500.0,Atividades associativas não especificadas anteriormente,0.0,,,
15171710000151,DIEGO SOUZA SOCIEDADE INDIVIDUAL DE ADVOCACIA,DIEGO SOUZA SOCIEDADE INDIVIDUAL DE ADVOCACIA,ATIVA,2012-02-23,Sociedade Unipessoal de Advocacia,DEMAIS,CARUARU,PE,2604106.0,6911701.0,Serviços advocatícios,6000.0,False,True,
00003982099447,,,,,,,,,,,,,,,True
33641663000144,FUNDACAO GETULIO VARGAS,,ATIVA,1967-02-16,Fundação Privada,DEMAIS,RIO DE JANEIRO,RJ,3304557.0,8532500.0,Educação superior - graduação e pós-graduação,0.0,,,
28287999000110,BLOG DO ELIELSON LTDA,BLOG DO ELIELSON,ATIVA,2017-07-28,Sociedade Empresária Limitada,MICRO EMPRESA,ALIANCA,PE,2600708.0,6319400.0,"Portais, provedores de conteúdo e outros serviços de informação na internet",25000.0,False,True,
00005652420839,,,,,,,,,,,,,,,True
21000322000100,PRIORI TREINAMENTO E APERFEICOAMENTO LTDA,PRIORE TREINAMENTO E APERFEICOAMENTO,ATIVA,2014-09-03,Sociedade Empresária Limitada,EMPRESA DE PEQUENO PORTE,BRASILIA,DF,5300108.0,8599604.0,Treinamento em desenvolvimento profissional e gerencial,20000.0,False,True,
67774679000147,NOVA ANALITICA IMPORTACAO E EXPORTACAO LTDA,ANALITICA,ATIVA,1992-04-30,Sociedade Empresária Limitada,DEMAIS,DIADEMA,SP,3513801.0,4664800.0,"Comércio atacadista de máquinas, aparelhos e equipamentos para uso odonto-médico-hospitalar; partes e peças",1850000.0,,,
73471963011505,SENAT SERVICO NACIONAL DE APRENDIZAGEM DO TRANSPORTE,PETROLINA/PE - PAULO DE SOUZA COELHO - UNIDADE B - N 62,ATIVA,2003-02-07,Serviço Social Autônomo,DEMAIS,PETROLINA,PE,2611101.0,8599699.0,Outras atividades de ensino não especificadas anteriormente,0.0,,,
00003407347448,,,,,,,,,,,,,,,True
67393181000134,IMAGEM GEOSISTEMAS E COMERCIO LTDA,,ATIVA,1991-12-17,Sociedade Empresária Limitada,DEMAIS,SAO JOSE DOS CAMPOS,SP,3549904.0,4751201.0,Comércio varejista especializado de equipamentos e suprimentos de informática,5612000.0,,,
61533949000141,S/A O ESTADO DE S.PAULO,,ATIVA,1907-12-24,Sociedade Anônima Fechada,DEMAIS,SAO PAULO,SP,3550308.0,5822101.0,Edição integrada à impressão de jornais diários,166463870.0,,,
08648622000132,CRIATIVE MUSIC LTDA,GRUPO CRIATIVE,ATIVA,2007-02-13,Sociedade Empresária Limitada,DEMAIS,VILA VELHA,ES,3205200.0,9001999.0,"Artes cênicas, espetáculos e atividades complementares não especificadas anteriormente",3500000.0,False,False,
00081009496468,,,,,,,,,,,,,,,True
00057892849491,,,,,,,,,,,,,,,True
00008738073404,,,,,,,,,,,,,,,True
23520672000123,THERAPEIA SERVICOS PSICOLOGICOS E PSIQUIATRICOS LTDA,THERAPEIA PSICOLOGIA E PSIQUIATRIA,ATIVA,2015-10-22,Sociedade Empresária Limitada,MICRO EMPRESA,SALVADOR,BA,2927408.0,8630503.0,Atividade médica ambulatorial restrita a consultas,9000.0,False,False,
00004956347430,,,,,,,,,,,,,,,True
00065178360478,,,,,,,,,,,,,,,True
00004622605422,,,,,,,,,,,,,,,True
00004305540444,,,,,,,,,,,,,,,True
00002560942410,,,,,,,,,,,,,,,True
00005433624420,,,,,,,,,,,,,,,True
00010529229455,,,,,,,,,,,,,,,True
00007854801452,,,,,,,,,,,,,,,True
00002666543471,,,,,,,,,,,,,,,True
00001181186412,,,,,,,,,,,,,,,True
00007215076466,,,,,,,,,,,,,,,True
00002107320403,,,,,,,,,,,,,,,True
00005837234462,,,,,,,,,,,,,,,True
00003484783486,,,,,,,,,,,,,,,True
00010051121859,,,,,,,,,,,,,,,True
00002689700417,,,,,,,,,,,,,,,True
00003953571443,,,,,,,,,,,,,,,True
00006931417436,,,,,,,,,,,,,,,True
00047288485404,,,,,,,,,,,,,,,True
00006651968491,,,,,,,,,,,,,,,True
00094025401487,,,,,,,,,,,,,,,True
00010499069420,,,,,,,,,,,,,,,True
00003071163444,,,,,,,,,,,,,,,True
00037580892472,,,,,,,,,,,,,,,True
00010469955457,,,,,,,,,,,,,,,True
00008807978431,,,,,,,,,,,,,,,True
35044003000101,IGOR RAFAEL ROLIN SILVA,IGOR ROLIM TRANSPORTE,ATIVA,2019-10-01,Empresário (Individual),MICRO EMPRESA,TRAIPU,AL,2709202.0,3600602.0,Distribuição de água por caminhões,120000.0,False,True,
00005548391305,,,,,,,,,,,,,,,True
00090264622472,,,,,,,,,,,,,,,True
00008678182474,,,,,,,,,,,,,,,True
00067740677434,,,,,,,,,,,,,,,True
00010497559447,,,,,,,,,,,,,,,True
00054294681420,,,,,,,,,,,,,,,True
00040850036828,,,,,,,,,,,,,,,True
00016137263410,,,,,,,,,,,,,,,True
00006555587482,,,,,,,,,,,,,,,True
00064095452404,,,,,,,,,,,,,,,True
00002762094437,,,,,,,,,,,,,,,True
00003847095404,,,,,,,,,,,,,,,True
00015075465480,,,,,,,,,,,,,,,True
00007162534457,,,,,,,,,,,,,,,True
00072373679434,,,,,,,,,,,,,,,True
00011672446481,,,,,,,,,,,,,,,True
00001533332436,,,,,,,,,,,,,,,True
00011720151474,,,,,,,,,,,,,,,True
16628546000121,NO HAY DUDA PRODUCOES ARTISTICAS LTDA,NO HAY DUDA PROD-ACTIONS,ATIVA,2012-07-20,Sociedade Empresária Limitada,MICRO EMPRESA,SAO PAULO,SP,3550308.0,9001901.0,Produção teatral,2000.0,False,True,
00075533260463,,,,,,,,,,,,,,,True
29978236000189,ASSOCIACAO NAC DE POS GRADUACAO E PESQ CIENCIAS SOCIAIS,ASSOCIACAO,ATIVA,1978-03-30,Associação Privada,DEMAIS,SAO PAULO,SP,3550308.0,9430800.0,Atividades de associações de defesa de direitos sociais,0.0,,,
00005871133401,,,,,,,,,,,,,,,True
03485324000155,SERVICO NACIONAL DE APRENDIZAGEM COMERCIAL SENAC,SENAC PE,ATIVA,1999-08-31,Serviço Social Autônomo,DEMAIS,RECIFE,PE,2611606.0,8599699.0,Outras atividades de ensino não especificadas anteriormente,0.0,,,
00082797200578,,,,,,,,,,,,,,,True
00005056759600,,,,,,,,,,,,,,,True
00061605050334,,,,,,,,,,,,,,,True
05282809000177,CALAZANS CONSULTORIA E TECNOLOGIA LTDA,CALAZANS CONSULTORES E ASSOCIADOS,ATIVA,2002-09-05,Sociedade Empresária Limitada,MICRO EMPRESA,RECIFE,PE,2611606.0,7020400.0,"Atividades de consultoria em gestão empresarial, exceto consultoria técnica específica",60000.0,False,True,
29469202000169,COMITE BRASILEIRO DO CONSELHO INTERNACIONAL DE MUSEUS,COMITE BRASILEIRO DO ICOM,ATIVA,1977-01-26,Associação Privada,DEMAIS,SAO PAULO,SP,3550308.0,9102301.0,Atividades de museus e de exploração de lugares e prédios históricos e atrações similares,0.0,,,
53498301000153,AMR ENGENHARIA LTDA,,ATIVA,2024-01-15,Sociedade Empresária Limitada,MICRO EMPRESA,RECIFE,PE,2611606.0,7112000.0,Serviços de engenharia,600000.0,False,True,
37393304000176,CASA NOVA INCORPORACAO IMOBILIARIA LTDA,CASA NOVA INCORPORACAO IMOBILIARIA,ATIVA,2020-06-12,Sociedade Empresária Limitada,EMPRESA DE PEQUENO PORTE,RECIFE,PE,2611606.0,4110700.0,Incorporação de empreendimentos imobiliários,1000000.0,,,
33358693000148,NAVERA ENGENHARIA LIMITADA,NAVERA ENGENHARIA LIMITADA.,ATIVA,2019-04-15,Sociedade Empresária Limitada,MICRO EMPRESA,OLINDA,PE,2609600.0,7112000.0,Serviços de engenharia,50000.0,False,True,
20198694000120,C3 ENGENHARIA LTDA,C3 ENGENHARIA E INCORPORACOES,ATIVA,2014-05-06,Sociedade Empresária Limitada,DEMAIS,PATOS,PB,2510808.0,4120400.0,Construção de edifícios,4000000.0,False,False,
12805036000121,MULTCOM CONSTRUTORA LTDA,MULTCOM ENGENHARIA,ATIVA,2010-10-28,Sociedade Empresária Limitada,DEMAIS,RECIFE,PE,2611606.0,4120400.0,Construção de edifícios,8000000.0,False,False,
34346587000107,ENGETEC SERVICOS DE ENGENHARIA LTDA,ENGETEC,ATIVA,2019-07-29,Sociedade Empresária Limitada,MICRO EMPRESA,OLINDA,PE,2609600.0,4120400.0,Construção de edifícios,100000.0,False,False,
45315233000111,PLANA ENGENHARIA LTDA,PLANA ENGENHARIA,ATIVA,2022-02-16,Sociedade Empresária Limitada,EMPRESA DE PEQUENO PORTE,RECIFE,PE,2611606.0,4120400.0,Construção de edifícios,460000.0,False,True,
17393791000160,T & D SERVICOS E LOCACOES LTDA,T & D SERVICOS,ATIVA,2013-01-11,Sociedade Empresária Limitada,EMPRESA DE PEQUENO PORTE,ARCOVERDE,PE,2601201.0,4120400.0,Construção de edifícios,1150000.0,False,False,
43886652000188,A&A CONSTRUTORA LTDA,A & A CONSTRUTORA,ATIVA,2021-10-15,Sociedade Empresária Limitada,EMPRESA DE PEQUENO PORTE,BELO JARDIM,PE,2601706.0,4120400.0,Construção de edifícios,1000000.0,,,
05578020000168,"OMNIELMASTER HEMOMED REPRESENTACAO, COMERCIO E SERVICOS EM SAUDE, CONSULTORIA, TREINAMENTO E EDUCACAO PROFISSIONAL LTDA",OMNIELMASTER HEMOMED,ATIVA,2003-04-01,Sociedade Empresária Limitada,DEMAIS,FORTALEZA,CE,2304400.0,4644301.0,Comércio atacadista de medicamentos e drogas de uso humano,100000.0,False,False,
23307889000150,ALUIZIO RIBEIRO GOMES 07487905438,,BAIXADA,2015-09-19,Empresário (Individual),MICRO EMPRESA,TERRA NOVA,PE,2615201.0,4924800.0,Transporte escolar,1000.0,False,False,
30676698000120,ERISMAR JANUARIO PEREIRA 07970140475,,ATIVA,2018-06-12,Empresário (Individual),MICRO EMPRESA,TERRA NOVA,PE,2615201.0,4924800.0,Transporte escolar,50000.0,True,True,
29381249000176,AM21 AUTO PECAS E MOTORES LTDA,AM21 AUTO PECAS E MOTORES,ATIVA,2018-01-08,Sociedade Empresária Limitada,MICRO EMPRESA,BRASILIA,DF,5300108.0,4520001.0,Serviços de manutenção e reparação mecânica de veículos automotores,100000.0,False,False,
10848372000126,MEIRA LINS LTDA,,ATIVA,1966-09-28,Sociedade Empresária Limitada,DEMAIS,RECIFE,PE,2611606.0,4511101.0,"Comércio a varejo de automóveis, camionetas e utilitários novos",7655598.5,,,
14792179000171,SUPRA DISTRIBUIDORA LTDA,,ATIVA,2011-12-21,Sociedade Empresária Limitada,EMPRESA DE PEQUENO PORTE,JUIZ DE FORA,MG,3136702.0,4645101.0,"Comércio atacadista de instrumentos e materiais para uso médico, cirúrgico, hospitalar e de laboratórios",150000.0,False,False,
16743543000139,POSTERARI ASSESSORIA TECNICA LTDA,POSTERARI ASSESSORIA,ATIVA,2012-08-09,Sociedade Empresária Limitada,EMPRESA DE PEQUENO PORTE,UBERABA,MG,3170107.0,8299799.0,Outras atividades de serviços prestados principalmente às empresas não especificadas anteriormente,95400.0,False,True,
14728474000169,LAGOA FUNDA EMPREENDIMENTOS LTDA,LAGOA EMPREENDIMETOS,ATIVA,2011-12-06,Sociedade Empresária Limitada,EMPRESA DE PEQUENO PORTE,EUCLIDES DA CUNHA,BA,2910701.0,4789002.0,Comércio varejista de plantas e flores naturais,800000.0,False,True,
37772504000130,DANILO BARBOSA DO NASCIMENTO,DANILO BARBOSA DO NASCIMENTO,BAIXADA,2020-07-18,Empresário (Individual),MICRO EMPRESA,JABOATAO DOS GUARARAPES,PE,2607901.0,9001902.0,Produção musical,50000.0,False,False,
32495671000167,CAVI EMPREENDIMENTOS & SERVICOS LTDA,CAVI EMPREENDIMENTOS,ATIVA,2019-01-18,Sociedade Empresária Limitada,EMPRESA DE PEQUENO PORTE,BELO JARDIM,PE,2601706.0,4744099.0,Comércio varejista de materiais de construção em geral,1000000.0,False,True,
47618464000120,S. GALDENCIO DA SILVA JUNIOR LTDA,,ATIVA,2022-08-18,Sociedade Empresária Limitada,MICRO EMPRESA,LIMOEIRO,PE,2608909.0,5620102.0,Serviços de alimentação para eventos e recepções - bufê,40000.0,False,True,
16368418000196,ARFRIO COMERCIO E SERVICOS DE ARCONDICIONADOS LTDA,ARFRIO ARCONDICIONADOS,ATIVA,2012-07-05,Sociedade Empresária Limitada,MICRO EMPRESA,FORTALEZA,CE,2304400.0,4322302.0,"Instalação e manutenção de sistemas centrais de ar condicionado, de ventilação e refrigeração",100000.0,False,False,
24982785000103,IGM2 METROLOGIA E MANUTENCAO LTDA,IGM2 METROLOGIA,ATIVA,2016-06-10,Sociedade Empresária Limitada,EMPRESA DE PEQUENO PORTE,GOIANIA,GO,5208707.0,4322302.0,"Instalação e manutenção de sistemas centrais de ar condicionado, de ventilação e refrigeração",650000.0,False,True,
05608924000199,SURGICALLMED COMERCIO LTDA,SURGICALLMED,ATIVA,2003-04-08,Sociedade Empresária Limitada,EMPRESA DE PEQUENO PORTE,FORTALEZA,CE,2304400.0,4645101.0,"Comércio atacadista de instrumentos e materiais para uso médico, cirúrgico, hospitalar e de laboratórios",15000.0,False,False,
32737279000187,NOEM MEDICAL IMPORTACAO E EXPORTACAO DE PRODUTOS MEDICOS-HOSPITALARES LTDA,NOEM MEDICAL,ATIVA,2019-02-12,Sociedade Empresária Limitada,MICRO EMPRESA,SAO CARLOS,SP,3548906.0,4645101.0,"Comércio atacadista de instrumentos e materiais para uso médico, cirúrgico, hospitalar e de laboratórios",640326.0,False,True,
27055841000152,CATH - CARE INDUSTRIA IMPORTACAO EXPORTACAO E COMERCIO DE PRODUTOS PARA SAUDE LTDA,,ATIVA,2017-02-07,Sociedade Empresária Limitada,DEMAIS,LIMEIRA,SP,3526902.0,3250701.0,"Fabricação de instrumentos não-eletrônicos e utensílios para uso médico, cirúrgico, odontológico e de laboratório",11609471.0,False,False,
08665289000170,M.M. CAPELLARO INDUSTRIA E DISTRIBUIDORA DE PRODUTOS MEDICOS E ODONTOLOGICOS LTDA,M.M. CAPELLARO COM. DE PROD. MEDICOS E ODONTOLOGICOS LT,ATIVA,2006-12-11,Sociedade Empresária Limitada,EMPRESA DE PEQUENO PORTE,RIBEIRAO PRETO,SP,3543402.0,2660400.0,Fabricação de aparelhos eletromédicos e eletroterapêuticos e equipamentos de irradiação,50000.0,False,False,
10206278000173,N.A COMERCIO DE EQUIPAMENTOS HOSPITALARES LTDA,SUPPORT - MED,ATIVA,2008-06-27,Sociedade Empresária Limitada,EMPRESA DE PEQUENO PORTE,SAO CAETANO DO SUL,SP,3548807.0,4664800.0,"Comércio atacadista de máquinas, aparelhos e equipamentos para uso odonto-médico-hospitalar; partes e peças",50000.0,False,True,
22553731000105,A S DE LIMA COMERCIO LTDA.,AS DISTRIBUIDORA,ATIVA,2015-05-29,Sociedade Empresária Limitada,EMPRESA DE PEQUENO PORTE,RECIFE,PE,2611606.0,4651602.0,Comércio atacadista de suprimentos para informática,200000.0,False,True,
30057093000151,SIMARA MARIA LOPES DE ARAUJO,SM COMERCIO E SERVICOS,BAIXADA,2018-03-28,Empresário (Individual),MICRO EMPRESA,CABO DE SANTO AGOSTINHO,PE,2602902.0,4751201.0,Comércio varejista especializado de equipamentos e suprimentos de informática,100000.0,False,False,
35299378000112,BRITO E FARIAS COMERCIO DE ARTIGOS DE PAPELARIA LTDA,COMERCIAL BRITO FARIAS LTDA,ATIVA,2019-10-24,Sociedade Empresária Limitada,MICRO EMPRESA,RECIFE,PE,2611606.0,4761003.0,Comércio varejista de artigos de papelaria,40000.0,False,True,
49572307000156,SILVA RIBEIRO COMERCIO E SERVICOS LTDA,H & G,ATIVA,2023-02-13,Sociedade Empresária Limitada,DEMAIS,SAO GONCALO DO AMARANTE,RN,2412005.0,4120400.0,Construção de edifícios,2000000.0,False,False,
60637667000121,INDUSTRIA E COMERCIO ELETRO ELETRONICA GEHAKA LTDA.,GEHAKA,ATIVA,1966-08-29,Sociedade Empresária Limitada,DEMAIS,SAO PAULO,SP,3550308.0,2651500.0,"Fabricação de aparelhos e equipamentos de medida, teste e controle",50182590.0,,,
08893965000162,LABONE TECNOLOGIA LTDA,LABONE,ATIVA,2007-03-26,Sociedade Empresária Limitada,MICRO EMPRESA,BOITUVA,SP,3507001.0,4665600.0,Comércio atacadista de máquinas e equipamentos para uso comercial; partes e peças,740000.0,False,True,
24786130000160,M&C BRANDAO LTDA,CONSTRUTORA BRANDAO,ATIVA,2016-05-12,Sociedade Empresária Limitada,MICRO EMPRESA,BRASILIA,DF,5300108.0,4120400.0,Construção de edifícios,5000000.0,False,True,
10449391000180,IMPLEMENTOS BH - MAQUINAS AGRICOLAS LTDA,IMPLEMENTOS BH - MAQUINAS AGRICOLAS,ATIVA,2008-11-03,Sociedade Empresária Limitada,EMPRESA DE PEQUENO PORTE,BELO HORIZONTE,MG,3106200.0,4755503.0,"Comercio varejista de artigos de cama, mesa e banho",100000.0,False,False,
12705052000142,PROA CULTURAL LTDA,PROA,ATIVA,2010-10-15,Sociedade Empresária Limitada,MICRO EMPRESA,RECIFE,PE,2611606.0,9003500.0,"Gestão de espaços para artes cênicas, espetáculos e outras atividades artísticas",200000.0,False,True,
38489908000183,JAILSON LIMA DA SILVA,REVEST SOLUCOES,BAIXADA,2020-09-16,Empresário (Individual),MICRO EMPRESA,PAULISTA,PE,2610707.0,4744099.0,Comércio varejista de materiais de construção em geral,50000.0,False,False,
09674711000116,D & R COMERCIO DE BOLSAS E ACESSORIOS LTDA,VIA TOP,ATIVA,2008-06-30,Sociedade Empresária Limitada,MICRO EMPRESA,BRASILIA,DF,5300108.0,1521100.0,"Fabricação de artigos para viagem, bolsas e semelhantes de qualquer material",110000.0,False,True,
13410297000105,MNX SERVICOS ADMINISTRATIVOS LTDA,MNX,ATIVA,2011-03-14,Sociedade Empresária Limitada,EMPRESA DE PEQUENO PORTE,SAO PAULO,SP,3550308.0,8219999.0,Preparação de documentos e serviços especializados de apoio administrativo não especificados anteriormente,100000.0,False,False,
09015414000169,EBA OFFICE COMERCIO DE MAQUINAS PARA ESCRITORIO LTDA,,ATIVA,2007-07-27,Sociedade Empresária Limitada,MICRO EMPRESA,SAO PAULO,SP,3550308.0,4669999.0,Comércio atacadista de outras máquinas e equipamentos não especificados anteriormente; partes e peças,10000.0,False,True,
08433186000184,EVOLNET TELECOM LTDA,EVOLNET,ATIVA,2006-09-27,Sociedade Empresária Limitada,EMPRESA DE PEQUENO PORTE,RECIFE,PE,2611606.0,6110803.0,Serviços de comunicação multimídia - SCM,553000.0,False,True,
08720054000133,INORPEL - SERVICOS TELECOMUNICACOES E INDUSTRIA LTDA,INORPEL,ATIVA,1994-10-26,Sociedade Empresária Limitada,EMPRESA DE PEQUENO PORTE,CABEDELO,PB,2503209.0,6110803.0,Serviços de comunicação multimídia - SCM,1050000.0,,,
21179250000100,SHALON SERVICOS DE CONSERVACAO LTDA,SHALON SERVICOS,ATIVA,2014-10-06,Sociedade Empresária Limitada,DEMAIS,JABOATAO DOS GUARARAPES,PE,2607901.0,7830200.0,Fornecimento e gestão de recursos humanos para terceiros,1800000.0,False,False,
08658196000118,APEX COMUNICACAO ESTRATEGICA LTDA,APEX AGENCIA DE NOTICIAS,ATIVA,2006-12-26,Sociedade Empresária Limitada,MICRO EMPRESA,CURITIBA,PR,4106902.0,7020400.0,"Atividades de consultoria em gestão empresarial, exceto consultoria técnica específica",420000.0,False,False,
26101131000159,CARDEAL SEGURANCA PRIVADA LTDA,CARDEAL SEGURANCA PRIVADA,ATIVA,2016-09-05,Sociedade Empresária Limitada,DEMAIS,RECIFE,PE,2611606.0,8011101.0,Atividades de vigilância e segurança privada,580000.0,False,False,
54793517000104,MAX-FER TOOLS COMERCIAL LTDA,MAX-FER TOOLS,ATIVA,2024-04-18,Sociedade Empresária Limitada,MICRO EMPRESA,SAO PAULO,SP,3550308.0,4744001.0,Comércio varejista de ferragens e ferramentas,50000.0,False,False,
09386018000148,AMICUS VENDAS INTELIGENTES LTDA,JORDAN VENDAS GOVERNAMENTAIS INTELIGENTES,ATIVA,2008-02-21,Sociedade Empresária Limitada,EMPRESA DE PEQUENO PORTE,BAURU,SP,3506003.0,4744001.0,Comércio varejista de ferragens e ferramentas,303000.0,False,True,
97541831000102,GRM MAQUINAS E LOCACOES LTDA,GRM MAQUINAS E LOCACOES,ATIVA,2011-06-20,Sociedade Empresária Limitada,EMPRESA DE PEQUENO PORTE,ABELARDO LUZ,SC,4200101.0,4744001.0,Comércio varejista de ferragens e ferramentas,100000.0,False,False,
09450715000110,CLAVES E NOTAS COMERCIO DE INSTRUMENTOS MUSICAIS LTDA,CASA E TRABALHO,ATIVA,2008-03-11,Sociedade Empresária Limitada,EMPRESA DE PEQUENO PORTE,JOINVILLE,SC,4209102.0,4756300.0,Comércio varejista especializado de instrumentos musicais e acessórios,120000.0,False,True,
41950966000177,"ALPS LABOR ARTIGOS, PRODUTOS, MAQUINAS E EQUIPAMENTOS LTDA",ALPS LABOR,ATIVA,2021-05-14,Sociedade Empresária Limitada,EMPRESA DE PEQUENO PORTE,BRASILIA,DF,5300108.0,4669999.0,Comércio atacadista de outras máquinas e equipamentos não especificados anteriormente; partes e peças,500000.0,False,True,
49235749000107,MOTOK COMERCIO DE MOTOS PECAS E SERVICOS LTDA,MOTOK COMERCIO E SERVICOS,ATIVA,2023-01-18,Sociedade Empresária Limitada,MICRO EMPRESA,SOUSA,PB,2516201.0,4541203.0,Comércio a varejo de motocicletas e motonetas novas,210000.0,False,False,
07901782000260,SAFETYMED ASSESSORIA MEDICA LTDA,,ATIVA,2013-04-29,Sociedade Empresária Limitada,DEMAIS,RECIFE,PE,2611606.0,8650099.0,Atividades de profissionais da área de saúde não especificadas anteriormente,6037900.0,,,
08695774000196,DELTA SERVICOS DE LOCACOES DE VEICULOS LTDA,DELTA LOCACOES,ATIVA,2007-03-08,Sociedade Empresária Limitada,EMPRESA DE PEQUENO PORTE,OLINDA,PE,2609600.0,4923002.0,Serviço de transporte de passageiros - locação de automóveis com motorista,100000.0,False,True,
02425466000164,JAVE YIRE SERVICOS LTDA.,JAVE YIRE SERVICOS,ATIVA,1997-12-22,Sociedade Empresária Limitada,DEMAIS,FORTALEZA,CE,2304400.0,8211300.0,Serviços combinados de escritório e apoio administrativo,1608000.0,False,False,
23941500000123,BM SERVICOS DE APOIO ADMINISTRATIVO LTDA,BM FACILITIES,ATIVA,2016-01-08,Sociedade Empresária Limitada,DEMAIS,PALMAS,TO,1721000.0,4213800.0,"Obras de urbanização - ruas, praças e calçadas",2000000.0,False,False,
36257530000167,HEXAGON DISTRIBUICAO E LOGISTICA DE PRODUTOS MEDICOS LTDA,HEXAGON DISTRIBUICAO E LOGISTICA,ATIVA,2020-02-05,Sociedade Empresária Limitada,DEMAIS,BRASILIA,DF,5300108.0,4645101.0,"Comércio atacadista de instrumentos e materiais para uso médico, cirúrgico, hospitalar e de laboratórios",32000000.0,False,False,
23239567000110,ANDREIA M B DA SILVA CASA DOS CEREAIS FRUTAS E VERDURAS,CASA DOS CEREAIS FRUTAS E VERDURAS,ATIVA,2015-09-09,Empresário (Individual),MICRO EMPRESA,BELO JARDIM,PE,2601706.0,4712100.0,"Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - minimercados, mercearias e armazéns",20000.0,False,True,
03314084000126,START PRODUCOES E EVENTOS LTDA,START PRODUCOES E EVENTOS,ATIVA,1999-07-28,Sociedade Empresária Limitada,MICRO EMPRESA,ALTINHO,PE,2600807.0,9001999.0,"Artes cênicas, espetáculos e atividades complementares não especificadas anteriormente",500000.0,False,True,
19653054002047,MARLUVAS EQUIPAMENTOS DE SEGURANCA LTDA,,ATIVA,2010-08-16,Sociedade Empresária Limitada,DEMAIS,DORES DE CAMPOS,MG,3123007.0,4643501.0,Comércio atacadista de calçados,23781456.0,,,
